2017-10-25 20:55:35.796379,21.09375,"(0.1357421875, 0.116943359375, 0.99462890625)"
2017-10-25 20:55:39.087705,20.71875,"(0.135009765625, 0.117431640625, 0.99560546875)"
2017-10-25 20:55:42.402259,21.03125,"(0.133056640625, 0.118408203125, 1.011474609375)"
2017-10-25 20:55:45.837653,20.75,"(0.1416015625, 0.115478515625, 1.01318359375)"
2017-10-25 20:55:49.084479,20.90625,"(0.13330078125, 0.116943359375, 1.013671875)"
2017-10-25 20:55:52.399661,20.875,"(0.134521484375, 0.1171875, 1.012451171875)"
2017-10-25 20:55:55.831983,21.03125,"(0.133056640625, 0.1171875, 1.01025390625)"
2017-10-25 20:55:59.121833,21.0,"(0.14404296875, 0.123046875, 0.996337890625)"
2017-10-25 20:56:02.429522,21.0,"(0.12890625, 0.11572265625, 1.01025390625)"
2017-10-25 20:56:05.683453,21.0625,"(0.135009765625, 0.1181640625, 1.003173828125)"
2017-10-25 20:56:08.936603,21.0,"(0.1357421875, 0.114501953125, 1.011962890625)"
2017-10-25 20:56:12.242307,20.84375,"(0.13671875, 0.1181640625, 1.00732421875)"
2017-10-25 20:56:15.653843,21.125,"(0.131591796875, 0.118896484375, 1.01318359375)"
2017-10-25 20:56:18.979679,20.78125,"(0.1318359375, 0.11962890625, 1.0009765625)"
2017-10-25 20:56:22.231056,21.09375,"(0.129150390625, 0.117919921875, 1.01318359375)"
2017-10-25 20:56:25.526957,20.8125,"(0.135009765625, 0.11962890625, 1.006591796875)"
2017-10-25 20:56:28.849688,21.15625,"(0.132080078125, 0.12060546875, 1.015869140625)"
2017-10-25 20:56:32.209756,21.21875,"(0.131103515625, 0.11669921875, 1.01123046875)"
2017-10-25 20:56:35.649671,21.03125,"(0.130859375, 0.115478515625, 1.01220703125)"
2017-10-25 20:56:38.915502,21.125,"(0.139404296875, 0.118408203125, 0.994140625)"
2017-10-25 20:56:42.199703,21.125,"(0.13427734375, 0.116455078125, 1.01171875)"
2017-10-25 20:56:45.576505,21.125,"(0.135498046875, 0.114990234375, 1.00927734375)"
2017-10-25 20:56:48.879738,20.96875,"(0.13818359375, 0.11279296875, 1.01318359375)"
2017-10-25 20:56:52.257643,21.0625,"(0.137939453125, 0.118408203125, 1.0029296875)"
2017-10-25 20:56:55.525323,21.15625,"(0.13818359375, 0.115966796875, 1.013427734375)"
2017-10-25 20:56:59.005872,21.15625,"(0.134033203125, 0.121337890625, 1.01806640625)"
2017-10-25 20:57:02.297644,21.03125,"(0.125732421875, 0.123291015625, 1.01171875)"
2017-10-25 20:57:05.625880,21.0625,"(0.13525390625, 0.115966796875, 1.01123046875)"
2017-10-25 20:57:09.034900,21.03125,"(0.13623046875, 0.119384765625, 1.009521484375)"
2017-10-25 20:57:12.373266,21.34375,"(0.135498046875, 0.1162109375, 1.0068359375)"
2017-10-25 20:57:15.710792,21.0,"(0.1318359375, 0.11767578125, 1.0048828125)"
2017-10-25 20:57:19.055713,21.09375,"(0.126708984375, 0.11767578125, 1.013916015625)"
2017-10-25 20:57:22.409690,21.25,"(0.1357421875, 0.118896484375, 1.00439453125)"
2017-10-25 20:57:25.812646,21.125,"(0.13720703125, 0.118896484375, 1.00732421875)"
2017-10-25 20:57:29.175165,21.3125,"(0.135986328125, 0.1201171875, 1.006103515625)"
2017-10-25 20:57:32.622999,21.03125,"(0.132080078125, 0.1162109375, 1.00732421875)"
